customer_id,age,gender,country,account_type,account_balance,credit_score,join_date
4124,61,Male,Yemen,Savings,14957.58,441,2017-11-20
4125,25,Female,Yemen,Current,8626.23,546,2023-08-04
4126,64,Male,UAE,Savings,37238.25,576,2021-07-05
4127,26,Female,Yemen,Savings,23937.75,777,2018-12-23
4128,28,Female,UAE,Savings,33908.87,778,2020-06-16
4129,31,Female,Yemen,Current,32515.98,743,2024-04-21
4130,24,Male,Malaysia,Savings,926.55,473,2016-08-21
4131,60,Male,Yemen,Savings,42157.37,331,2016-06-01
4132,25,Female,Indonesia,Savings,46497.73,806,2024-10-27
4133,67,Female,Malaysia,Current,39140.95,822,2016-09-16
4134,40,Female,Yemen,Savings,35667.35,518,2019-08-24
4135,73,Male,UAE,Current,48781.26,740,2024-11-30
4136,64,Female,Malaysia,Current,42798.35,471,2020-03-22
4137,61,Female,Indonesia,Current,40519.55,319,2024-02-17
4138,61,Female,Malaysia,Savings,32659.88,692,2024-08-14
4139,55,Female,Malaysia,Current,39617.86,365,2019-03-04
4140,74,Female,Indonesia,Current,48068.05,603,2021-12-27
4141,51,Female,Indonesia,Savings,28861.47,665,2016-11-22
4142,32,Female,UAE,Current,35486.45,349,2019-11-19
4143,57,Female,Malaysia,Savings,48980.58,833,2025-07-03
4144,69,Male,Malaysia,Savings,15016.82,679,2020-11-25
4145,60,Female,UAE,Current,31429.56,552,2016-10-18
4146,72,Female,Malaysia,Savings,30336.43,495,2024-12-23
4147,67,Female,Indonesia,Current,23369.71,738,2025-11-09
4148,19,Male,Indonesia,Current,38724.76,601,2022-06-11
4149,42,Female,UAE,Current,29052.48,321,2019-04-17
4150,59,Female,Malaysia,Current,35196.96,678,2024-07-08
4151,61,Female,Yemen,Current,33801.65,421,2024-07-29
4152,74,Male,Yemen,Current,48000.67,812,2020-10-09
4153,37,Male,Yemen,Current,34993.69,530,2020-01-18
4154,52,Male,Yemen,Savings,31836.06,560,2019-05-30
4155,35,Female,UAE,Savings,40059.06,334,2024-04-15
4156,39,Male,Yemen,Current,25158.97,302,2018-06-06
4157,59,Female,Yemen,Current,48802.77,326,2018-07-30
4158,74,Female,Malaysia,Current,5515.72,378,2018-04-21
4159,25,Male,Indonesia,Current,38829.17,494,2019-01-06
4160,23,Male,Malaysia,Savings,5233.62,546,2021-05-03
4161,74,Male,Yemen,Current,39027.86,424,2018-07-02
4162,30,Female,Yemen,Savings,33679.2,474,2024-04-27
4163,43,Male,Indonesia,Current,35636.33,609,2021-03-29
4164,36,Male,Yemen,Savings,6163.55,657,2022-02-21
4165,49,Male,Yemen,Current,31304.0,609,2019-01-08
4166,30,Female,Malaysia,Savings,32513.63,717,2020-07-09
4167,21,Male,Indonesia,Savings,1069.02,337,2020-04-09
4168,34,Male,Indonesia,Current,35093.74,749,2016-09-07
4169,29,Male,UAE,Savings,28705.44,766,2017-10-26
4170,75,Female,Yemen,Savings,43036.3,645,2016-09-05
4171,26,Male,Yemen,Current,28660.66,613,2016-09-14
4172,65,Male,Malaysia,Savings,10382.82,706,2024-10-12
4173,52,Female,Malaysia,Current,47139.54,763,2017-11-20
4174,67,Male,Indonesia,Current,15847.22,433,2018-12-26
4175,65,Female,Indonesia,Savings,5321.61,637,2022-08-27
4176,25,Male,Malaysia,Savings,20972.67,540,2024-11-30
4177,29,Female,Indonesia,Current,8620.63,736,2016-05-18
4178,24,Female,Indonesia,Current,9063.99,735,2021-03-04
4179,57,Female,UAE,Savings,48579.96,844,2021-11-23
4180,75,Male,Yemen,Current,12395.85,722,2016-03-07
4181,31,Male,Malaysia,Current,18324.07,496,2018-08-04
4182,19,Female,UAE,Savings,49895.69,580,2025-09-08
4183,42,Female,UAE,Current,21681.95,396,2020-08-09
4184,25,Female,Malaysia,Savings,19444.16,479,2017-03-04
4185,66,Female,Yemen,Savings,47306.51,451,2020-09-18
4186,35,Female,UAE,Savings,35812.3,751,2023-06-25
4187,59,Female,UAE,Current,41044.29,644,2021-03-24
4188,36,Female,Indonesia,Current,19796.14,722,2022-01-23
4189,36,Female,Indonesia,Current,35943.21,630,2021-09-14
4190,18,Male,Indonesia,Savings,47497.42,377,2017-03-20
4191,55,Female,UAE,Savings,10901.95,747,2016-02-07
4192,62,Female,Yemen,Savings,21720.03,319,2016-07-31
4193,70,Female,Indonesia,Current,41398.62,587,2025-01-18
4194,49,Female,UAE,Savings,13493.94,668,2023-05-06
4195,57,Male,UAE,Current,5179.8,328,2025-03-24
4196,42,Male,Indonesia,Current,48935.83,389,2025-01-21
4197,42,Female,Indonesia,Savings,11380.86,580,2023-06-13
4198,61,Female,Yemen,Savings,41496.22,465,2021-02-07
4199,49,Male,Indonesia,Current,41882.95,435,2020-10-28
4200,30,Female,UAE,Savings,12355.64,538,2021-04-21
4201,70,Male,Indonesia,Current,12037.7,727,2024-01-10
4202,26,Female,Malaysia,Savings,25396.57,581,2023-07-07
4203,37,Female,Indonesia,Current,25607.24,382,2017-03-28
4204,22,Female,Indonesia,Current,49030.15,644,2024-03-11
4205,23,Male,Indonesia,Savings,32314.18,557,2025-01-24
4206,56,Male,UAE,Savings,2775.28,409,2020-05-08
4207,65,Male,Yemen,Current,29909.34,473,2020-03-18
4208,49,Male,UAE,Current,28442.05,489,2016-07-26
4209,74,Male,Yemen,Current,7963.84,636,2024-03-31
4210,43,Male,Yemen,Savings,24784.29,795,2019-06-07
4211,26,Female,Malaysia,Current,37784.94,833,2017-07-16
4212,61,Female,Malaysia,Savings,1084.94,454,2025-10-11
4213,52,Male,Indonesia,Current,31456.54,448,2019-03-21
4214,28,Male,Malaysia,Savings,23842.48,549,2017-02-08
4215,19,Male,Yemen,Current,13093.14,807,2024-02-05
4216,35,Female,UAE,Current,49911.41,676,2019-09-17
4217,36,Female,Yemen,Current,42755.34,844,2023-09-22
4218,62,Male,Malaysia,Savings,8451.97,456,2020-05-27
4219,28,Female,Malaysia,Savings,42671.79,707,2020-04-14
4220,48,Female,UAE,Current,2067.6,450,2019-08-10
4221,71,Male,UAE,Savings,21121.08,510,2023-05-07
4222,21,Female,Yemen,Current,6001.96,583,2020-02-17
4223,27,Female,UAE,Current,42362.99,601,2022-10-10
4224,18,Female,Indonesia,Savings,14590.77,396,2022-05-21
4225,50,Female,Yemen,Savings,19608.83,549,2022-11-27
4226,61,Male,Indonesia,Current,33200.7,717,2018-05-09
4227,64,Male,Yemen,Current,17081.26,647,2021-10-14
4228,44,Male,UAE,Current,35686.94,794,2016-01-23
4229,57,Male,UAE,Savings,955.52,607,2017-04-30
4230,40,Male,Yemen,Current,4322.65,324,2023-02-20
4231,63,Female,Yemen,Current,24521.3,505,2018-08-24
4232,66,Male,UAE,Current,31774.5,847,2023-04-17
4233,52,Female,Indonesia,Savings,19855.31,494,2018-01-27
4234,71,Male,Yemen,Savings,1068.21,348,2021-12-07
4235,69,Male,UAE,Savings,27233.5,494,2018-08-27
4236,41,Male,Yemen,Savings,8461.43,306,2020-05-11
4237,60,Male,Indonesia,Current,18762.37,506,2025-07-07
4238,62,Male,Malaysia,Current,3403.65,770,2017-03-09
4239,73,Male,UAE,Savings,25097.68,683,2018-12-09
4240,39,Male,UAE,Current,32870.42,546,2025-01-30
4241,44,Male,UAE,Savings,30489.88,819,2025-10-09
4242,66,Female,Yemen,Savings,41599.38,516,2024-01-07
4243,38,Male,Malaysia,Current,1909.15,695,2018-12-15
4244,41,Female,Yemen,Savings,40160.16,392,2023-10-15
4245,39,Female,Yemen,Savings,42748.76,789,2019-03-16
4246,50,Male,Yemen,Savings,29575.03,599,2020-07-18
4247,23,Male,UAE,Savings,24570.57,417,2019-01-21
4248,62,Female,Indonesia,Current,31575.29,523,2019-02-09
4249,50,Male,Malaysia,Current,31778.59,564,2018-03-05
4250,65,Male,Indonesia,Savings,45460.66,583,2019-03-12
4251,64,Male,Malaysia,Current,28357.61,582,2023-09-25
4252,37,Male,Malaysia,Savings,2540.74,599,2019-10-05
4253,24,Female,Yemen,Current,27751.5,392,2025-05-08
4254,56,Female,Yemen,Current,11035.29,662,2022-12-21
4255,43,Female,Yemen,Current,37609.47,843,2019-11-15
4256,55,Female,UAE,Current,32472.34,345,2021-10-17
4257,33,Female,Malaysia,Current,2114.21,342,2021-10-30
4258,21,Male,UAE,Savings,5135.1,322,2022-01-28
4259,56,Female,Indonesia,Current,4373.6,432,2025-09-26
4260,38,Male,Malaysia,Current,27067.73,834,2024-12-21
4261,69,Female,Yemen,Current,18995.68,764,2022-12-18
4262,40,Male,UAE,Current,26825.89,713,2017-11-01
4263,36,Male,UAE,Savings,20715.76,534,2025-08-26
4264,35,Male,Yemen,Savings,48819.4,735,2017-06-06
4265,74,Female,Indonesia,Current,9307.22,827,2022-09-10
4266,28,Female,Yemen,Current,22816.04,362,2022-12-18
4267,26,Female,Indonesia,Savings,23537.42,605,2025-04-25
4268,50,Female,Malaysia,Savings,48867.82,738,2021-06-10
4269,64,Male,UAE,Current,20750.99,671,2022-04-05
4270,24,Male,Indonesia,Current,30260.56,344,2020-12-07
4271,48,Male,UAE,Current,13802.15,404,2022-06-06
4272,62,Male,Malaysia,Savings,29012.64,780,2018-10-13
4273,48,Female,Yemen,Current,24171.44,759,2019-01-03
4274,18,Female,Yemen,Savings,30506.76,770,2016-08-13
4275,72,Male,Indonesia,Current,41923.61,706,2016-11-24
4276,33,Female,UAE,Current,26058.86,434,2024-10-10
4277,64,Female,UAE,Savings,43196.96,690,2022-12-01
4278,66,Female,Yemen,Savings,12483.93,563,2024-11-13
4279,56,Male,Malaysia,Savings,5703.65,664,2017-10-11
4280,71,Female,Indonesia,Savings,7875.61,392,2021-09-19
4281,46,Female,UAE,Savings,27486.84,464,2022-05-01
4282,50,Male,Yemen,Savings,2182.05,843,2024-10-11
4283,23,Male,Yemen,Savings,2469.28,596,2024-07-24
4284,40,Female,Malaysia,Savings,13142.58,619,2024-08-18
4285,49,Male,UAE,Savings,10271.12,370,2022-10-28
4286,24,Female,UAE,Savings,12410.23,740,2017-03-12
4287,52,Female,Yemen,Savings,38502.47,479,2020-05-30
4288,29,Male,Indonesia,Current,41050.11,416,2025-03-09
4289,50,Female,Yemen,Savings,30481.73,360,2018-08-05
4290,51,Male,Malaysia,Current,21216.35,834,2024-05-17
4291,60,Female,Indonesia,Current,20311.41,394,2021-01-09
4292,61,Female,Malaysia,Savings,28297.37,745,2016-12-07
4293,74,Female,Malaysia,Current,37851.76,846,2022-01-25
4294,74,Male,UAE,Savings,43381.3,554,2022-11-30
4295,51,Male,UAE,Savings,34544.19,660,2021-01-31
4296,38,Male,Malaysia,Savings,33540.05,845,2018-04-02
4297,39,Male,Indonesia,Savings,26587.25,300,2018-04-30
4298,62,Female,UAE,Savings,22890.45,712,2021-06-09
4299,46,Female,Indonesia,Current,9009.8,419,2019-08-28
4300,22,Female,UAE,Current,3081.05,619,2023-04-08
4301,58,Male,UAE,Current,6352.8,408,2019-07-19
4302,62,Male,Malaysia,Current,38268.35,451,2016-10-16
4303,68,Male,UAE,Current,21021.12,840,2022-06-04
4304,61,Male,Indonesia,Savings,43881.57,629,2016-02-14
4305,39,Female,Indonesia,Savings,1878.23,650,2023-06-09
4306,24,Male,Yemen,Current,43640.32,788,2018-04-30
4307,75,Female,UAE,Savings,39153.05,614,2016-11-07
4308,69,Female,Yemen,Savings,48056.36,523,2020-09-19
4309,69,Female,Malaysia,Current,46904.92,304,2016-08-10
4310,56,Male,Indonesia,Savings,48182.93,506,2016-12-13
4311,19,Male,Yemen,Current,12139.72,439,2021-08-09
4312,45,Male,UAE,Savings,36265.58,662,2018-07-07
4313,35,Female,Indonesia,Current,11494.31,309,2016-04-07
4314,74,Female,Malaysia,Savings,9859.66,614,2025-12-16
4315,75,Male,Yemen,Savings,9126.9,849,2021-01-01
4316,31,Male,Yemen,Savings,40444.13,479,2018-04-29
4317,26,Female,Malaysia,Current,35099.33,842,2018-01-11
4318,57,Female,UAE,Current,6440.09,438,2017-12-26
4319,29,Male,Yemen,Savings,27688.75,527,2021-10-02
4320,31,Male,Yemen,Savings,3402.48,783,2017-12-05
4321,67,Male,UAE,Savings,6663.4,757,2025-01-20
4322,57,Female,Yemen,Savings,12926.43,515,2021-02-25
4323,72,Female,Indonesia,Savings,21543.71,774,2022-12-04
4324,24,Female,Yemen,Current,20183.62,339,2024-10-25
4325,20,Male,UAE,Savings,29380.94,825,2016-07-03
4326,71,Female,Malaysia,Current,18038.97,665,2020-02-18
4327,37,Male,UAE,Current,14482.05,817,2021-02-05
4328,24,Female,Malaysia,Savings,27073.89,529,2025-01-02
4329,47,Male,UAE,Current,10825.02,524,2019-08-27
4330,22,Female,Yemen,Current,4484.56,676,2020-01-10
4331,64,Female,UAE,Savings,15022.44,717,2021-09-06
4332,70,Female,Indonesia,Savings,24604.04,543,2024-11-25
4333,69,Male,Indonesia,Current,34486.34,301,2016-01-17
4334,63,Female,Yemen,Savings,11644.72,566,2025-02-02
4335,38,Female,Malaysia,Current,26250.96,434,2021-05-08
4336,68,Male,UAE,Current,41560.41,724,2025-01-21
4337,32,Male,Yemen,Savings,30046.9,323,2024-09-01
4338,62,Female,UAE,Savings,1432.93,565,2023-11-23
4339,58,Male,Yemen,Current,46523.17,384,2021-10-11
4340,20,Female,UAE,Savings,23768.68,800,2023-04-03
4341,37,Female,Yemen,Savings,22358.67,828,2023-07-16
4342,46,Female,Yemen,Savings,8198.87,382,2022-11-18
4343,60,Female,Malaysia,Current,4494.98,621,2023-06-10
4344,63,Female,UAE,Current,9548.85,433,2019-08-22
4345,24,Female,Malaysia,Current,7872.26,593,2018-05-10
4346,70,Female,Malaysia,Current,12150.65,402,2023-01-14
4347,74,Male,Indonesia,Current,40131.77,756,2020-05-29
4348,33,Female,Indonesia,Current,45953.84,683,2024-10-20
4349,70,Male,Yemen,Savings,46624.82,612,2017-05-03
4350,20,Female,UAE,Current,8197.64,685,2018-06-07
4351,36,Female,Malaysia,Current,45624.29,423,2016-04-29
4352,68,Male,Yemen,Savings,43338.27,552,2021-05-20
4353,55,Male,Malaysia,Current,15762.78,482,2017-05-08
4354,65,Male,UAE,Current,44803.89,817,2025-08-17
4355,36,Female,Yemen,Current,3716.22,615,2023-03-04
4356,38,Male,Malaysia,Savings,1321.77,431,2019-08-02
4357,31,Female,Yemen,Current,36103.69,745,2016-05-10
4358,49,Male,UAE,Savings,3921.67,398,2019-02-09
4359,67,Female,Indonesia,Savings,10235.74,382,2025-10-16
4360,33,Female,UAE,Current,23234.07,492,2019-09-01
4361,46,Male,Yemen,Savings,41896.56,474,2018-09-13
4362,39,Male,Indonesia,Savings,4628.96,428,2021-01-02
4363,22,Female,Indonesia,Savings,37698.81,663,2024-11-27
4364,33,Female,Yemen,Current,1902.65,444,2025-07-29
4365,56,Male,Indonesia,Savings,4716.0,751,2017-06-15
4366,21,Female,Malaysia,Savings,42905.32,602,2020-08-17
4367,38,Female,Malaysia,Savings,34805.4,525,2017-03-18
4368,32,Female,Indonesia,Current,14580.84,697,2024-06-18
4369,75,Male,Yemen,Current,15191.73,407,2019-05-23
4370,61,Female,Malaysia,Savings,33506.1,400,2016-10-05
4371,69,Male,UAE,Current,35991.03,471,2025-11-10
4372,65,Male,UAE,Savings,38010.49,373,2023-04-05
4373,74,Female,UAE,Savings,48941.37,784,2022-05-29
4374,38,Female,UAE,Current,40033.23,403,2018-05-23
4375,61,Female,UAE,Savings,43623.98,589,2018-07-12
4376,30,Male,Indonesia,Savings,30286.44,850,2022-06-09
4377,21,Male,Malaysia,Savings,2168.02,389,2025-06-16
4378,51,Male,UAE,Current,40262.75,442,2023-01-06
4379,53,Female,UAE,Savings,29525.39,439,2016-11-30
4380,66,Male,Indonesia,Current,12051.69,319,2022-01-19
4381,55,Male,Yemen,Savings,13048.04,565,2020-06-28
4382,38,Female,Indonesia,Savings,28998.04,605,2017-10-24
4383,72,Female,UAE,Savings,4694.26,310,2025-08-06
4384,60,Male,Yemen,Savings,39065.04,509,2017-01-12
4385,46,Female,UAE,Current,7187.97,766,2023-08-16
4386,21,Female,Malaysia,Savings,29927.24,712,2025-12-25
4387,18,Male,Indonesia,Current,6590.49,595,2020-03-15
4388,47,Male,Malaysia,Current,42977.59,827,2021-07-18
4389,19,Female,Indonesia,Current,44344.72,442,2017-09-29
4390,27,Female,Indonesia,Current,27162.89,515,2021-02-27
4391,65,Male,Yemen,Current,24248.29,794,2023-07-06
4392,70,Male,Malaysia,Savings,38338.68,848,2020-05-03
4393,52,Male,Indonesia,Current,36405.03,696,2021-12-21
4394,22,Female,Yemen,Current,7689.15,435,2017-01-02
4395,37,Female,Yemen,Current,2954.61,536,2017-05-25
4396,48,Female,Indonesia,Current,5581.8,469,2021-04-08
4397,65,Female,Yemen,Savings,40759.51,362,2023-01-08
4398,73,Female,Indonesia,Current,5207.72,318,2020-08-07
4399,71,Female,Yemen,Current,37455.94,552,2023-03-13
4400,37,Female,Malaysia,Savings,11843.72,398,2025-12-02
4401,34,Male,Indonesia,Current,34725.56,490,2024-04-25
4402,35,Male,Yemen,Savings,9930.99,775,2017-09-04
4403,51,Male,UAE,Current,16610.59,413,2016-09-08
4404,61,Female,Indonesia,Current,38195.52,604,2019-11-16
4405,61,Female,UAE,Savings,24926.75,324,2016-12-04
4406,41,Male,Indonesia,Current,33405.47,664,2016-12-15
4407,22,Male,UAE,Current,22731.12,695,2022-11-13
4408,50,Male,Yemen,Current,15006.75,451,2016-11-27
4409,36,Female,Malaysia,Savings,2793.62,524,2018-05-03
4410,48,Female,UAE,Current,33057.01,771,2025-07-15
4411,46,Male,Malaysia,Current,15787.96,461,2022-10-24
4412,67,Male,UAE,Savings,9540.84,755,2020-06-30
4413,42,Male,Yemen,Savings,3263.85,759,2022-07-16
4414,55,Male,Indonesia,Current,26616.52,355,2022-07-07
4415,18,Male,Yemen,Current,46054.8,689,2022-02-11
4416,53,Male,Indonesia,Current,47218.65,603,2025-12-17
4417,28,Male,UAE,Current,23280.78,805,2022-08-31
4418,26,Female,Indonesia,Savings,30453.75,501,2017-07-19
4419,59,Male,Malaysia,Savings,42238.32,692,2019-11-22
4420,38,Male,Yemen,Current,42211.16,641,2020-01-29
4421,34,Male,UAE,Current,32145.2,371,2025-10-20
4422,50,Male,Malaysia,Savings,27052.84,770,2019-03-03
4423,57,Female,UAE,Current,14664.11,792,2020-04-18
4424,59,Male,Yemen,Current,16075.54,697,2016-06-17
4425,75,Female,UAE,Savings,38042.62,409,2018-09-25
4426,70,Female,Yemen,Current,27861.25,820,2023-09-23
4427,71,Male,Indonesia,Savings,6017.65,374,2019-06-25
4428,41,Male,Indonesia,Savings,44356.11,726,2020-11-25
4429,62,Male,Indonesia,Current,34126.74,746,2016-01-20
4430,39,Male,Indonesia,Current,26583.59,623,2021-12-09
4431,25,Female,Malaysia,Savings,46511.4,566,2019-09-22
4432,19,Male,Malaysia,Savings,40463.5,716,2017-04-02
4433,56,Female,Malaysia,Current,43683.2,512,2018-04-20
4434,21,Male,Indonesia,Current,20398.15,658,2022-05-05
4435,50,Female,Malaysia,Current,48233.09,741,2023-05-10
4436,73,Male,Indonesia,Savings,40080.4,392,2019-05-26
4437,47,Female,UAE,Current,18341.97,738,2024-07-16
4438,49,Female,Yemen,Current,22527.08,419,2021-02-02
4439,75,Male,Yemen,Savings,31808.3,545,2024-08-22
4440,23,Female,Yemen,Current,5928.18,647,2021-12-11
4441,62,Male,Yemen,Savings,29824.6,460,2017-06-08
4442,52,Male,Malaysia,Current,36045.64,409,2025-07-11
4443,30,Female,Indonesia,Current,19827.43,351,2019-08-26
4444,48,Female,Yemen,Savings,34640.88,586,2024-11-01
4445,31,Male,UAE,Savings,47762.97,458,2024-05-14
4446,26,Female,Yemen,Savings,32239.35,323,2019-12-30
4447,48,Male,Malaysia,Savings,36213.48,418,2023-04-18
4448,23,Female,Yemen,Savings,30941.71,489,2023-05-02
4449,38,Male,Malaysia,Current,17915.1,604,2024-08-26
4450,22,Male,Yemen,Current,27708.44,673,2020-04-29
4451,45,Male,Malaysia,Current,15751.24,620,2017-12-19
4452,38,Male,Malaysia,Current,37459.91,329,2025-12-05
4453,74,Female,Indonesia,Savings,34570.04,738,2019-06-15
4454,62,Female,Indonesia,Current,26733.02,448,2025-07-12
4455,49,Male,Yemen,Savings,19303.18,591,2021-03-20
4456,62,Female,Indonesia,Current,25434.36,424,2023-02-11
4457,42,Male,Yemen,Savings,16516.16,792,2018-08-04
4458,59,Male,Indonesia,Current,40476.66,696,2021-01-31
4459,36,Female,UAE,Savings,46418.96,521,2018-09-19
4460,18,Male,Malaysia,Current,14944.39,326,2022-12-12
4461,31,Male,Malaysia,Current,41877.94,611,2024-03-12
4462,33,Male,Yemen,Savings,10521.89,412,2016-12-03
4463,41,Female,UAE,Savings,1283.53,554,2025-09-26
4464,44,Female,Malaysia,Current,18607.35,464,2019-04-15
4465,64,Male,Indonesia,Current,49278.86,347,2019-12-18
4466,36,Female,Indonesia,Savings,47910.21,813,2019-03-09
4467,67,Female,Malaysia,Current,28703.18,620,2020-12-17
4468,50,Male,Malaysia,Savings,13074.95,673,2016-02-09
4469,26,Female,UAE,Savings,21754.89,846,2023-04-10
4470,50,Male,Indonesia,Savings,15150.46,675,2021-07-08
4471,36,Male,Indonesia,Current,33026.94,331,2018-10-12
4472,64,Male,Indonesia,Savings,21702.32,840,2019-05-20
4473,40,Male,Indonesia,Current,14450.87,484,2016-03-11
4474,58,Female,Yemen,Savings,14848.14,338,2025-11-14
4475,61,Female,Malaysia,Current,46496.39,316,2022-06-05
4476,69,Male,Malaysia,Savings,21941.21,405,2018-08-04
4477,53,Female,UAE,Current,11832.86,356,2022-01-27
4478,37,Female,Yemen,Current,25832.34,464,2022-11-13
4479,59,Male,Malaysia,Savings,42623.47,367,2016-03-29
4480,25,Male,Yemen,Savings,22528.15,537,2025-08-25
4481,58,Male,Indonesia,Current,34061.27,411,2017-09-13
4482,62,Female,Malaysia,Savings,22404.88,321,2022-02-04
4483,61,Female,Malaysia,Savings,26963.85,470,2023-05-26
4484,38,Female,Yemen,Current,41156.14,399,2023-11-05
4485,75,Male,UAE,Current,26272.22,355,2025-02-18
4486,22,Male,Indonesia,Current,33728.54,774,2018-05-31
4487,54,Male,Malaysia,Current,30380.75,322,2021-07-22
4488,51,Female,Malaysia,Savings,30030.73,507,2024-09-15
4489,21,Female,UAE,Current,24706.46,621,2021-04-12
4490,75,Female,Yemen,Current,11284.34,802,2020-01-27
4491,26,Female,Yemen,Savings,24338.19,666,2020-11-23
4492,49,Male,Malaysia,Savings,12587.29,822,2017-08-10
4493,66,Female,Yemen,Current,38722.74,602,2025-03-07
4494,21,Male,UAE,Savings,12859.52,373,2016-08-13
4495,47,Male,UAE,Savings,43391.1,768,2017-04-28
4496,43,Female,Indonesia,Savings,875.05,599,2020-10-10
4497,58,Female,UAE,Savings,15570.22,313,2018-03-02
4498,31,Male,Yemen,Savings,42345.28,793,2022-08-20
4499,35,Male,Yemen,Current,32671.01,482,2017-12-25
4500,31,Male,Malaysia,Current,31455.53,750,2018-08-24
4501,37,Female,Indonesia,Savings,39038.72,325,2024-08-02
4502,41,Female,UAE,Savings,23644.89,684,2020-02-05
4503,75,Female,Malaysia,Savings,27558.36,350,2023-01-20
4504,37,Male,UAE,Current,19284.68,617,2023-02-16
4505,75,Female,UAE,Current,20209.59,607,2022-12-09
4506,25,Male,Indonesia,Savings,36451.75,763,2021-02-21
4507,37,Female,Yemen,Savings,20309.06,649,2024-12-19
4508,19,Male,UAE,Current,31347.77,493,2016-08-07
4509,69,Male,Indonesia,Savings,29064.96,558,2022-09-26
4510,61,Male,UAE,Current,11299.38,460,2023-08-02
4511,44,Female,UAE,Savings,44946.74,843,2019-02-27
4512,29,Female,Yemen,Current,1029.6,788,2020-11-14
4513,55,Female,Yemen,Savings,35589.93,358,2021-12-21
4514,21,Male,UAE,Savings,8382.05,784,2024-08-05
4515,27,Male,Indonesia,Current,41020.16,539,2025-06-04
4516,61,Female,UAE,Savings,27706.1,398,2021-05-31
4517,32,Female,Yemen,Current,15274.25,407,2020-12-17
4518,36,Male,Malaysia,Savings,44216.31,724,2016-12-30
4519,70,Male,Malaysia,Current,48125.0,815,2019-08-26
4520,51,Male,UAE,Savings,15548.41,670,2020-03-15
4521,73,Male,Malaysia,Savings,47128.87,609,2023-12-07
4522,41,Female,UAE,Savings,39254.3,835,2021-11-01
4523,71,Male,Yemen,Current,38671.77,690,2017-05-25
4524,28,Female,UAE,Current,35763.8,363,2016-06-11
4525,39,Female,Malaysia,Savings,35303.61,350,2022-07-21
4526,38,Female,Yemen,Savings,29197.91,528,2023-11-15
4527,45,Female,Malaysia,Current,28556.16,431,2016-04-20
4528,64,Male,Yemen,Savings,18286.55,537,2025-02-05
4529,22,Male,Indonesia,Savings,48990.88,690,2025-10-02
4530,60,Male,Indonesia,Savings,12890.69,734,2018-07-23
4531,46,Female,UAE,Savings,35313.25,830,2023-05-02
4532,32,Male,Indonesia,Savings,9791.85,455,2023-06-07
4533,33,Female,Yemen,Current,6779.06,436,2025-01-22
4534,62,Female,Indonesia,Current,31734.88,559,2025-07-20
4535,69,Male,UAE,Savings,2611.26,423,2020-09-14
4536,41,Male,Yemen,Current,11930.21,483,2025-07-06
4537,55,Male,UAE,Savings,12477.24,563,2021-02-13
4538,55,Female,Malaysia,Current,22333.06,385,2021-04-22
4539,39,Female,Malaysia,Savings,25591.15,348,2025-02-19
4540,42,Male,Malaysia,Savings,35176.46,827,2016-03-31
4541,42,Male,Malaysia,Savings,24455.58,409,2017-04-15
4542,65,Female,Indonesia,Savings,19922.34,690,2018-09-25
4543,75,Male,Yemen,Savings,22510.92,565,2021-08-20
4544,47,Male,Yemen,Current,17688.48,767,2018-10-06
4545,61,Female,Indonesia,Savings,19331.99,698,2019-07-03
4546,32,Male,Yemen,Savings,22074.19,512,2019-12-22
4547,45,Female,Malaysia,Savings,11301.11,580,2025-06-08
4548,69,Female,Yemen,Savings,10751.26,597,2019-11-25
4549,63,Male,Yemen,Savings,21824.55,383,2025-05-15
4550,26,Male,UAE,Current,41545.26,522,2023-08-10
4551,72,Female,Malaysia,Savings,3981.44,438,2021-10-10
4552,30,Female,UAE,Savings,33290.3,639,2021-10-11
4553,69,Female,Indonesia,Savings,25174.57,762,2021-09-20
4554,45,Female,Yemen,Savings,5702.71,799,2025-05-07
4555,66,Male,Indonesia,Current,10088.78,412,2017-02-27
4556,45,Male,Malaysia,Current,34859.53,831,2024-08-22
4557,45,Female,Yemen,Current,16791.95,467,2022-03-16
4558,45,Male,Indonesia,Savings,45509.95,812,2022-08-04
4559,44,Female,Malaysia,Current,27553.45,467,2023-11-08
4560,42,Male,UAE,Current,5198.46,484,2017-04-20
4561,42,Female,Yemen,Savings,48774.25,518,2018-09-17
4562,24,Female,Indonesia,Current,5673.62,839,2020-04-11
4563,72,Female,Indonesia,Savings,23591.38,688,2019-11-22
4564,48,Male,Yemen,Current,16708.48,616,2024-07-04
4565,66,Female,Yemen,Current,35928.8,361,2016-04-22
4566,38,Male,Malaysia,Savings,12665.65,430,2017-03-16
4567,23,Female,Yemen,Savings,30901.38,622,2018-05-13
4568,21,Male,UAE,Savings,3129.13,383,2017-08-02
4569,19,Female,UAE,Savings,46565.48,625,2019-02-24
4570,58,Female,Malaysia,Savings,6743.03,540,2021-11-21
4571,29,Male,Indonesia,Savings,16250.28,327,2024-06-02
4572,30,Male,Indonesia,Savings,22929.82,830,2023-03-25
4573,72,Female,Yemen,Savings,12988.47,635,2016-10-29
4574,58,Female,UAE,Savings,30575.04,780,2016-08-21
4575,28,Male,Indonesia,Current,15354.95,805,2017-07-15
4576,65,Female,Yemen,Savings,31270.43,823,2016-08-08
4577,23,Male,Malaysia,Savings,46326.97,785,2022-09-01
